Compound,Element,Anion,MW (g/mol),Temp (°C),Mass %,Molarity (M),log S,g/100mL H2O,Source
Rb2SO4,Rb,SO4,266.99,40,36.9,1.3820742349900745,0.14053137081002678,58.478605388272584,CRC
Rb2SO4,Rb,SO4,266.99,50,38.7,1.449492490355444,0.1612159696698778,63.13213703099512,CRC
Rb2SO4,Rb,SO4,266.99,60,40.3,1.5094198284579947,0.17881005079207588,67.5041876046901,CRC
Rb2SO4,Rb,SO4,266.99,70,41.8,1.5656017079291358,0.19468128642600158,71.8213058419244,CRC
Rb2SO4,Rb,SO4,266.99,80,43.0,1.6105472115060488,0.20697346023055294,75.43859649122807,CRC
Rb2SO4,Rb,SO4,266.99,90,44.1,1.6517472564515525,0.21794359411880498,78.89087656529517,CRC
Rb2SO4,Rb,SO4,266.99,100,44.9,1.6817109255028277,0.22575134565428956,81.48820326678765,CRC
SbCl3,Sb,Cl,228.12,0,85.7,3.7567946694722076,0.5748174590101303,599.3006993006994,CRC
SbCl3,Sb,Cl,228.12,30,90.8,3.980361213396458,0.5999224856080172,986.9565217391302,CRC
SbF3,Sb,F,178.76,0,79.4,4.4417095547102265,0.6475501564387748,385.43689320388364,CRC
SbF3,Sb,F,178.76,30,83.1,4.648690982322668,0.6673306777957895,491.71597633136076,CRC
Sc(NO3)3,Sc,NO3,230.97,0,57.0,2.4678529679179113,0.39231928132389066,132.5581395348837,CRC
Sc(NO3)3,Sc,NO3,230.97,10,59.3,2.5674329999567043,0.4094991190156619,145.7002457002457,CRC
Sc(NO3)3,Sc,NO3,230.97,20,61.6,2.667013031995497,0.42602513781582474,160.41666666666669,CRC
Sc(NO3)3,Sc,NO3,230.97,25,62.8,2.718967831320085,0.43440406938859544,168.81720430107526,CRC
Sc(NO3)3,Sc,NO3,230.97,30,63.9,2.76659306403429,0.4419452838097994,177.00831024930747,CRC
Sc(NO3)3,Sc,NO3,230.97,40,66.2,2.866173096073083,0.4573024150910992,195.8579881656805,CRC
Sc(NO3)3,Sc,NO3,230.97,50,68.5,2.965753128111876,0.4721349971438249,217.46031746031747,CRC
SmCl3,Sm,Cl,256.72,0,48.0,1.8697413524462447,0.27178153328813953,92.3076923076923,CRC
SmCl3,Sm,Cl,256.72,10,48.2,1.8775319414147709,0.2735873341514019,93.05019305019306,CRC
SmCl3,Sm,Cl,256.72,20,48.4,1.8853225303832968,0.27538565755696476,93.7984496124031,CRC
SmCl3,Sm,Cl,256.72,25,48.6,1.8931131193518227,0.2771765651748457,94.55252918287938,CRC
SmCl3,Sm,Cl,256.72,40,49.2,1.9164848862574009,0.2825053986799126,96.85039370078741,CRC
SmCl3,Sm,Cl,256.72,60,50.0,1.947647242131505,0.2895103002485711,100.0,CRC
Sm(NO3)3,Sm,NO3,336.36,0,54.83,1.6300987037697703,0.2122139020755699,121.38587558113792,CRC
Sm(NO3)3,Sm,NO3,336.36,10,56.33,1.6746937804733022,0.22393540742743975,128.9901534234028,CRC
Sm(NO3)3,Sm,NO3,336.36,20,58.08,1.7267213699607562,0.23722226388412632,138.54961832061068,CRC
Sm(NO3)3,Sm,NO3,336.36,25,59.05,1.7555595195623737,0.24441555814162266,144.20024420024419,CRC
Sm(NO3)3,Sm,NO3,336.36,30,60.08,1.786181472232132,0.251925580188201,150.501002004008,CRC
Sm(NO3)3,Sm,NO3,336.36,40,62.38,1.8545605898442146,0.268241026613214,165.81605528973952,CRC
Sm(NO3)3,Sm,NO3,336.36,50,65.05,1.9339398263765013,0.2864429570896941,186.12303290414877,CRC
Sm(NO3)3,Sm,NO3,336.36,60,68.1,2.0246164823403494,0.30634276810487415,213.47962382445135,CRC
Sm(NO3)3,Sm,NO3,336.36,70,70.8,2.104887620406707,0.32322891388185804,242.46575342465752,CRC
Sm(NO3)3,Sm,NO3,336.36,90,74.2,2.205969794268046,0.3435995614711161,287.59689922480624,CRC
SnCl2,Sn,Cl,189.62,0,46.0,2.425904440459867,0.38487368944137396,85.18518518518519,CRC
SnCl2,Sn,Cl,189.62,30,64.0,3.3751713954224236,0.5282958317436871,177.77777777777777,CRC
SnI2,Sn,I,372.52,0,0.97,0.026038870396220336,-1.5843778600166392,0.9795011612642633,CRC
SnI2,Sn,I,372.52,30,3.87,0.10388703962203373,-0.9834386292639724,4.025798398002705,CRC
SrBr2,Sr,Br,247.43,0,46.0,1.8591116679464899,0.26930547654782766,85.18518518518519,CRC
SrBr2,Sr,Br,247.43,10,48.3,1.9520672513438144,0.29049477561776577,93.42359767891682,CRC
SrBr2,Sr,Br,247.43,20,50.6,2.0450228347411388,0.31069816170605274,102.42914979757086,CRC
SrBr2,Sr,Br,247.43,25,51.7,2.0894798528876852,0.3200381879601961,107.03933747412009,CRC
SrBr2,Sr,Br,247.43,30,52.9,2.1379784181384633,0.3300033169014394,112.31422505307856,CRC
SrBr2,Sr,Br,247.43,40,55.2,2.230934001535788,0.34848672259545255,123.21428571428572,CRC
SrBr2,Sr,Br,247.43,50,57.6,2.3279311320373437,0.3669701282894656,135.8490566037736,CRC
SrBr2,Sr,Br,247.43,60,59.9,2.4208867154346683,0.383974467255565,149.37655860349128,CRC
SrBr2,Sr,Br,247.43,70,62.3,2.5178838459362245,0.4010356915254233,165.25198938992042,CRC
SrBr2,Sr,Br,247.43,80,64.6,2.6108394293335486,0.4167801628613377,182.48587570621464,CRC
SrBr2,Sr,Br,247.43,90,66.8,2.699753465626642,0.4313241073417993,201.2048192771084,CRC
SrBr2,Sr,Br,247.43,100,69.0,2.788667501919735,0.445396735603509,222.58064516129033,CRC
Sr(BrO3)2,Sr,BrO3,343.42,0,18.53,0.5395725350882301,-0.2679501645657262,22.744568552841535,CRC
Sr(BrO3)2,Sr,BrO3,343.42,10,22.0,0.6406149903907751,-0.19340290306241753,28.205128205128204,CRC
Sr(BrO3)2,Sr,BrO3,343.42,20,25.39,0.7393279366373536,-0.13116288301090154,34.03029084573114,CRC
Sr(BrO3)2,Sr,BrO3,343.42,25,27.02,0.7867916836526702,-0.10414023919861197,37.023842148533845,CRC
Sr(BrO3)2,Sr,BrO3,343.42,30,28.59,0.8325082988760117,-0.07961142852663496,40.03640946646128,CRC
Sr(BrO3)2,Sr,BrO3,343.42,40,31.55,0.9187001339467706,-0.036826220304470664,46.09203798392987,CRC
Sr(BrO3)2,Sr,BrO3,343.42,50,34.21,0.9961563100576554,-0.0016725096995611848,51.99878400972793,CRC
Sr(BrO3)2,Sr,BrO3,343.42,60,36.57,1.0648768272086657,0.027299376453420596,57.654106889484474,CRC
Sr(BrO3)2,Sr,BrO3,343.42,70,38.64,1.1251528740317978,0.051211533858831974,62.972620599739244,CRC
Sr(BrO3)2,Sr,BrO3,343.42,80,40.2,1.1705783006231436,0.0684004691998463,67.22408026755853,CRC
Sr(BrO3)2,Sr,BrO3,343.42,90,40.8,1.188049618542892,0.07483457920525616,68.9189189189189,CRC
Sr(BrO3)2,Sr,BrO3,343.42,100,41.0,1.193873391182808,0.07695827283511171,69.49152542372882,CRC
SrCl2,Sr,Cl,158.53,0,31.94,2.014760613133161,0.3042234521786627,46.929180135174846,CRC
SrCl2,Sr,Cl,158.53,10,32.93,2.0772093610042264,0.31748027108810634,49.0979573579842,CRC
SrCl2,Sr,Cl,158.53,20,34.43,2.171828675960386,0.3368255630808721,52.50876925423212,CRC
SrCl2,Sr,Cl,158.53,25,35.37,2.231123446666246,0.3485236001909501,54.72690700912889,CRC
SrCl2,Sr,Cl,158.53,30,36.43,2.297987762568599,0.36134771161811446,57.30690577316344,CRC
SrCl2,Sr,Cl,158.53,40,38.93,2.4556866208288652,0.3901729440943605,63.74652038644179,CRC
SrCl2,Sr,Cl,158.53,50,41.94,2.6455560461742254,0.4225169665055235,72.2356183258698,CRC
SrCl2,Sr,Cl,158.53,60,45.44,2.8663344477385984,0.45732686307916104,83.28445747800586,CRC
SrCl2,Sr,Cl,158.53,70,46.81,2.9527534220652245,0.47022718150364073,88.00526414739613,CRC
SrCl2,Sr,Cl,158.53,80,47.69,3.0082634201728378,0.47831586281006566,91.16803670426305,CRC
SrCl2,Sr,Cl,158.53,90,48.7,3.0719737589099854,0.48741750159083286,94.93177387914231,CRC
SrCl2,Sr,Cl,158.53,100,49.87,3.14577682457579,0.49772790859456156,99.48134849391582,CRC
Sr(ClO2)2,Sr,ClO2,190.53,0,13.0,0.6823072482023829,-0.16602001515190007,14.942528735632184,CRC
Sr(ClO2)2,Sr,ClO2,190.53,10,13.6,0.7137983519655697,-0.14642445908851934,15.74074074074074,CRC
Sr(ClO2)2,Sr,ClO2,190.53,20,14.1,0.7400409384348922,-0.13074425480335694,16.41443538998836,CRC
Sr(ClO2)2,Sr,ClO2,190.53,25,14.3,0.7505379730226212,-0.12462732999367503,16.686114352392064,CRC
Sr(ClO2)2,Sr,ClO2,190.53,30,14.5,0.76103500761035,-0.11859536522376199,16.95906432748538,CRC
Sr(ClO2)2,Sr,ClO2,190.53,40,14.9,0.782029076785808,-0.10677709904646282,17.508813160987074,CRC
Sr(ClO2)2,Sr,ClO2,190.53,50,15.3,0.8030231459612659,-0.09527193664113809,18.06375442739079,CRC
Sr(ClO2)2,Sr,ClO2,190.53,60,15.6,0.8187686978428594,-0.08683876910427524,18.48341232227488,CRC
Sr(ClO2)2,Sr,ClO2,190.53,70,15.9,0.8345142497244529,-0.07856624313828536,18.906064209274675,CRC
Sr(ClO3)2,Sr,ClO3,254.52,0,63.29,2.4866415212949864,0.39561318111035987,172.40533914464723,CRC
Sr(ClO3)2,Sr,ClO3,254.52,10,63.42,2.491749174917492,0.3965043231268833,173.3734281027884,CRC
Sr(ClO3)2,Sr,ClO3,254.52,20,63.64,2.5003928964325004,0.39800825641035725,175.02750275027503,CRC
Sr(ClO3)2,Sr,ClO3,254.52,25,63.77,2.5055005500550056,0.39889450242306845,176.01435274634284,CRC
Sr(ClO3)2,Sr,ClO3,254.52,30,63.93,2.5117868929750116,0.3999827898696777,177.2387025228722,CRC
Sr(ClO3)2,Sr,ClO3,254.52,40,64.29,2.525931164545026,0.40242151119730446,180.03360403248396,CRC
Sr(ClO3)2,Sr,ClO3,254.52,50,64.7,2.542039918277542,0.4051823661045137,183.28611898017,CRC
Sr(ClO3)2,Sr,ClO3,254.52,60,65.16,2.5601131541725595,0.408259161072285,187.0264064293915,CRC
Sr(ClO3)2,Sr,ClO3,254.52,70,65.65,2.579365079365079,0.4115128158613114,191.12081513828244,CRC
Sr(ClO3)2,Sr,ClO3,254.52,80,66.18,2.6001885902876003,0.41500484825964756,195.6830277942047,CRC
Sr(ClO3)2,Sr,ClO3,254.52,90,66.74,2.622190790507622,0.4186642877545872,200.66145520144312,CRC
Sr(ClO3)2,Sr,ClO3,254.52,100,67.31,2.6445858871601446,0.42235767599255924,205.9039461609055,CRC
Sr(ClO4)2,Sr,ClO4,286.52,0,70.04,2.444506491693425,0.38819119492482446,233.77837116154882,CRC
Sr(ClO4)2,Sr,ClO4,286.52,30,75.35,2.6298338684908558,0.4199283141640664,305.6795131845841,CRC
Sr(ClO4)2,Sr,ClO4,286.52,70,78.44,2.737679743124389,0.4373826425091622,363.8218923933209,CRC
SrF2,Sr,F,125.62,0,0.011,0.0008756567425569176,-3.0576661039098294,0.01100121013311464,CRC
SrF2,Sr,F,125.62,30,0.021,0.0016717083266995702,-2.776839494334135,0.02100441092629452,CRC
SrI2,Sr,I,341.43,0,62.5,1.8305362739068036,0.2625783392822724,166.66666666666666,CRC
SrI2,Sr,I,341.43,10,62.8,1.8393228480215564,0.26465796567539335,168.81720430107526,CRC
SrI2,Sr,I,341.43,20,63.5,1.8598248542893125,0.2694720472301729,173.97260273972603,CRC
SrI2,Sr,I,341.43,25,63.9,1.871540286442316,0.2721991800965974,177.00831024930747,CRC
SrI2,Sr,I,341.43,30,64.5,1.8891134346718215,0.276258036573465,181.69014084507043,CRC
SrI2,Sr,I,341.43,40,65.8,1.927188589169083,0.28492421555215275,192.39766081871343,CRC
SrI2,Sr,I,341.43,50,67.3,1.9711214597428461,0.294713386162174,205.8103975535168,CRC
SrI2,Sr,I,341.43,60,69.0,2.020912046393111,0.3055474126754525,222.58064516129033,CRC
SrI2,Sr,I,341.43,70,70.8,2.073631491081627,0.3167315796279662,242.46575342465752,CRC
SrI2,Sr,I,341.43,80,72.7,2.129279793808394,0.328232732797235,266.3003663003663,CRC
SrI2,Sr,I,341.43,90,74.7,2.187856954573412,0.340018923753596,295.25691699604744,CRC
SrI2,Sr,I,341.43,100,79.2,2.319655566294702,0.36542350352769076,380.76923076923083,CRC
Sr(IO3)2,Sr,IO3,437.42,0,0.102,0.0023318549677655343,-2.632298464486715,0.10210414622915373,CRC
Sr(IO3)2,Sr,IO3,437.42,10,0.126,0.0028805267248868363,-2.54052809113107,0.12615896028996537,CRC
Sr(IO3)2,Sr,IO3,437.42,20,0.152,0.003474921128434914,-2.4590550483038602,0.15223139171540742,CRC
Sr(IO3)2,Sr,IO3,437.42,25,0.165,0.0037721183302089527,-2.4234146920347266,0.16527269995492563,CRC
Sr(IO3)2,Sr,IO3,437.42,30,0.179,0.0040921768551963784,-2.3880456052687395,0.17932098456236661,CRC
Sr(IO3)2,Sr,IO3,437.42,40,0.206,0.004709432581957843,-2.327031415879479,0.2064252359861314,CRC
Sr(IO3)2,Sr,IO3,437.42,50,0.233,0.005326688308719308,-2.2735427152226135,0.23354415788787877,CRC
Sr(IO3)2,Sr,IO3,437.42,60,0.259,0.005921082712267385,-2.227598872167381,0.2596725519094455,CRC
Sr(IO3)2,Sr,IO3,437.42,70,0.284,0.006492615792602075,-2.187580296201595,0.28480885715431825,CRC
Sr(IO3)2,Sr,IO3,437.42,80,0.307,0.00701842622650999,-2.1537602607714463,0.3079453923545284,CRC
Sr(IO3)2,Sr,IO3,437.42,90,0.328,0.00749851401399113,-2.1250247925369536,0.3290793803676058,CRC
Sr(IO3)2,Sr,IO3,437.42,100,0.346,0.007910017831832107,-2.101822537455856,0.34720131655528125,CRC
Sr(MnO4)2,Sr,MnO4,325.56,0,2.5,0.07679076053569235,-1.1146910311371834,2.5641025641025643,CRC
Sr(NO2)2,Sr,NO2,179.63,0,41.9,2.332572510159773,0.36783515307140213,72.1170395869191,CRC
Sr(NO2)2,Sr,NO2,179.63,20,44.3,2.4661804821020987,0.39202485632817635,79.53321364452424,CRC
Sr(NO2)2,Sr,NO2,179.63,50,58.6,3.262261314925124,0.5135187461231974,141.54589371980677,CRC
Sr(NO3)2,Sr,NO3,211.63,0,28.2,1.3325142938146766,0.1246718763789433,39.27576601671309,CRC
Sr(NO3)2,Sr,NO3,211.63,10,34.6,1.6349288853187167,0.2134988668523588,52.905198776758404,CRC
Sr(NO3)2,Sr,NO3,211.63,20,41.0,1.9373434768227566,0.2872066247793177,69.49152542372882,CRC
Sr(NO3)2,Sr,NO3,211.63,25,44.5,2.1027264565515287,0.3227827790405138,80.18018018018019,CRC
Sr(NO3)2,Sr,NO3,211.63,30,47.0,2.2208571563577943,0.34652062599529965,88.67924528301887,CRC
Sr(NO3)2,Sr,NO3,211.63,40,47.4,2.239758068326797,0.35020110973366725,90.11406844106463,CRC
Sr(NO3)2,Sr,NO3,211.63,50,47.9,2.2633842082880498,0.3547582814741454,91.93857965451055,CRC
Sr(NO3)2,Sr,NO3,211.63,60,48.4,2.287010348249303,0.3592681297039947,93.7984496124031,CRC
Sr(NO3)2,Sr,NO3,211.63,70,48.9,2.310636488210556,0.36373162718320246,95.69471624266144,CRC
Sr(NO3)2,Sr,NO3,211.63,80,49.5,2.33898785616406,0.36902796699315094,98.01980198019803,CRC
Sr(NO3)2,Sr,NO3,211.63,90,50.1,2.367339224117564,0.374260493926828,100.40080160320642,CRC
Sr(NO3)2,Sr,NO3,211.63,100,50.7,2.3956905920710674,0.37943072739291817,102.83975659229209,CRC
Sr(OH)2,Sr,OH,121.63,0,0.9,0.07399490257337828,-1.130798197302869,0.9081735620585268,CRC
Sr(OH)2,Sr,OH,121.63,30,2.2,0.18087642851270247,-0.7426180259199875,2.2494887525562377,CRC
SrS2O3,Sr,S2O3,199.74,0,8.8,0.4405727445679383,-0.3559823733901424,9.649122807017545,CRC
SrS2O3,Sr,S2O3,199.74,10,13.2,0.6608591168519075,-0.17989111433446117,15.207373271889402,CRC
SrS2O3,Sr,S2O3,199.74,20,17.7,0.8861519975968759,-0.0524917791785044,21.506682867557718,CRC
SrS2O3,Sr,S2O3,199.74,25,20.0,1.0013016921998599,0.0005649501236702047,25.0,CRC
SrS2O3,Sr,S2O3,199.74,30,22.2,1.1114448783418442,0.04588792891032756,28.53470437017995,CRC
SrS2O3,Sr,S2O3,199.74,40,26.8,1.3417442675478122,0.1276697484884778,36.612021857923494,CRC
SrSO3,Sr,SO3,167.68,0,0.0015,8.9456106870229e-05,-4.048390006247952,0.0015000225003375049,CRC
SrSO4,Sr,SO4,183.68,0,0.0135,0.0007349738675958188,-3.1337281022228733,0.01350182274607072,CRC
Tb(NO3)3,Tb,NO3,344.95,0,60.6,1.7567763443977389,0.2447164748836728,153.80710659898477,CRC
Tb(NO3)3,Tb,NO3,344.95,30,61.02,1.7689520220321788,0.24771605402377486,156.54181631605954,CRC
Tl2SO4,Tl,SO4,504.83,0,2.65,0.05249291840817701,-1.2798992814262986,2.7221366204417055,CRC
Tl2SO4,Tl,SO4,504.83,10,3.56,0.07051878850306044,-1.1516951573902312,3.6914143508917463,CRC
Tl2SO4,Tl,SO4,504.83,20,4.61,0.09131786938177208,-1.0394442299734583,4.832791697242898,CRC
Tl2SO4,Tl,SO4,504.83,25,5.19,0.10280688548620329,-0.9879777975146485,5.474106106950743,CRC
Tl2SO4,Tl,SO4,504.83,30,5.8,0.11489016104431195,-0.9397171618001692,6.157112526539278,CRC
Tl2SO4,Tl,SO4,504.83,40,7.09,0.1404433175524434,-0.8524989201800399,7.631040792164461,CRC
Tl2SO4,Tl,SO4,504.83,50,8.46,0.16758116593704814,-0.7757747923240829,9.241861481319644,CRC
Tl2SO4,Tl,SO4,504.83,60,9.89,0.1959075332290078,-0.707948863765927,10.975474420153146,CRC
Tl2SO4,Tl,SO4,504.83,70,11.33,0.2244319870055266,-0.6489152454997092,12.777715123491598,CRC
Tl2SO4,Tl,SO4,504.83,80,12.77,0.25295644078204543,-0.5969542580996912,14.639458901753983,CRC
Tl2SO4,Tl,SO4,504.83,90,14.18,0.2808866351048868,-0.5514689245160587,16.522955022139364,CRC
Tl2SO4,Tl,SO4,504.83,100,15.53,0.30762831052037315,-0.5119736996345481,18.385225523854622,CRC
Tm(NO3)3,Tm,NO3,355.02,0,67.9,1.912568306010929,0.2816169546198462,211.5264797507789,CRC
UO2(NO3)2,UO2,NO3,394.04,0,49.52,1.256725205562887,0.09924032561410266,98.09825673534074,CRC
UO2(NO3)2,UO2,NO3,394.04,10,51.82,1.3150949142219064,0.11895709825184711,107.55500207555002,CRC
UO2(NO3)2,UO2,NO3,394.04,20,54.42,1.381078063140798,0.14021822704578,119.39447125932426,CRC
UO2(NO3)2,UO2,NO3,394.04,25,55.85,1.4173687950461882,0.15148286705366895,126.50056625141563,CRC
UO2(NO3)2,UO2,NO3,394.04,30,57.55,1.4605116231854633,0.16450501756785169,135.57126030624264,CRC
UO2(NO3)2,UO2,NO3,394.04,40,61.59,1.5630392853517412,0.19396989369229548,160.34886748242647,CRC
UO2(NO3)2,UO2,NO3,394.04,60,67.07,1.7021114607654042,0.23098799594269254,203.6744609778317,CRC
Y(NO3)3,Y,NO3,274.92,0,55.57,2.021315291721228,0.3056340615483568,125.07314877335133,CRC
Y(NO3)3,Y,NO3,274.92,10,56.93,2.070784228139095,0.31613484857452523,132.18017181332715,CRC
Y(NO3)3,Y,NO3,274.92,20,58.75,2.1369853048159464,0.3298015357067515,142.42424242424244,CRC
Y(NO3)3,Y,NO3,274.92,25,59.86,2.177360686745235,0.33793037726715025,149.1280518186348,CRC
Y(NO3)3,Y,NO3,274.92,30,61.11,2.2228284591881273,0.3469059484828042,157.13551041398816,CRC
Y(NO3)3,Y,NO3,274.92,40,63.3,2.302487996508075,0.36219737478033276,172.47956403269754,CRC
Y(NO3)3,Y,NO3,274.92,50,64.9,2.360686745234977,0.3730383615633468,184.90028490028496,CRC
Y(NO3)3,Y,NO3,274.92,60,67.9,2.4698093990979193,0.39266343904347933,211.5264797507789,CRC
Y(NO3)3,Y,NO3,274.92,80,72.5,2.6371308016877637,0.42113167133397134,263.6363636363636,CRC
Yb(NO3)3,Yb,NO3,359.04,0,70.5,1.9635695187165774,0.29304628175135006,238.98305084745763,CRC
ZnBr2,Zn,Br,225.22,0,79.3,3.521001687239144,0.546666233181083,383.0917874396135,CRC
ZnBr2,Zn,Br,225.22,10,80.1,3.5565225113222625,0.5510255619477168,402.5125628140702,CRC
ZnBr2,Zn,Br,225.22,20,81.8,3.63200426249889,0.560146349534802,449.4505494505494,CRC
ZnBr2,Zn,Br,225.22,25,83.0,3.685285498623568,0.5664711382395531,488.2352941176471,CRC
ZnBr2,Zn,Br,225.22,30,84.1,3.7341266317378565,0.5721890416613913,528.9308176100627,CRC
ZnBr2,Zn,Br,225.22,40,85.6,3.800728176893704,0.5798668105406324,594.4444444444442,CRC
ZnBr2,Zn,Br,225.22,50,85.8,3.8096083829144836,0.5808803337121846,604.225352112676,CRC
ZnBr2,Zn,Br,225.22,60,86.1,3.8229286919456533,0.5823961973171339,619.4244604316544,CRC
ZnBr2,Zn,Br,225.22,70,86.3,3.831808897966433,0.5834038415786887,629.9270072992699,CRC
ZnBr2,Zn,Br,225.22,80,86.6,3.845129206997602,0.5849109378808257,646.2686567164176,CRC
ZnBr2,Zn,Br,225.22,90,86.8,3.854009413018382,0.585912771039971,657.5757575757574,CRC
ZnBr2,Zn,Br,225.22,100,87.1,3.8673297220495515,0.5874112008711423,675.1937984496121,CRC
ZnC2O4,Zn,C2O4,153.41,0,0.001,6.518479890489538e-05,-4.185853669934142,0.0010000100001000011,CRC
ZnC2O4,Zn,C2O4,153.41,20,0.0019,0.0001238511179193012,-3.907100068981313,0.001900036100685913,CRC
ZnC2O4,Zn,C2O4,153.41,30,0.0026,0.00016948047715272798,-3.770880321963324,0.0026000676017576456,CRC
ZnCl2,Zn,Cl,136.3,0,76.6,5.61995597945708,0.7497329137979304,327.35042735042725,CRC
ZnCl2,Zn,Cl,136.3,10,79.0,5.796038151137197,0.7631312354557679,376.1904761904762,CRC
ZnCl2,Zn,Cl,136.3,20,80.3,5.891415994130594,0.7702196894440074,407.6142131979695,CRC
ZnCl2,Zn,Cl,136.3,30,81.4,5.9721203228173145,0.7761285490545277,437.6344086021507,CRC
ZnCl2,Zn,Cl,136.3,40,81.8,6.001467351430668,0.7782574478366494,449.4505494505494,CRC
ZnCl2,Zn,Cl,136.3,50,82.4,6.045487894350696,0.7814313558624422,468.18181818181836,CRC
ZnCl2,Zn,Cl,136.3,60,83.0,6.089508437270726,0.7845822365414004,488.2352941176471,CRC
ZnCl2,Zn,Cl,136.3,70,83.7,6.140865737344093,0.7882296021585864,513.4969325153376,CRC
ZnCl2,Zn,Cl,136.3,80,84.4,6.192223037417461,0.7918465907909815,541.0256410256412,CRC
ZnCl2,Zn,Cl,136.3,90,85.2,6.250917094644167,0.7959437389320265,575.6756756756757,CRC
ZnCl2,Zn,Cl,136.3,100,86.0,6.309611151870873,0.8000025954088941,614.2857142857143,CRC
Zn(ClO4)2,Zn,ClO4,264.29,0,44.29,1.6758106625297966,0.2242249493398833,79.5009872554299,CRC
Zn(ClO4)2,Zn,ClO4,264.29,20,46.27,1.7507283665670286,0.24321876855502167,86.11576400521125,CRC
Zn(ClO4)2,Zn,ClO4,264.29,30,48.7,1.842672821521813,0.26544823026975894,94.93177387914231,CRC
ZnF2,Zn,F,103.39,0,1.53,0.14798336396169842,-0.8297871045086076,1.5537727226566467,CRC
ZnI2,Zn,I,319.22,0,81.1,2.5405676336069165,0.40493076095121383,429.10052910052895,CRC
ZnI2,Zn,I,319.22,10,81.2,2.5437002694066786,0.40546593598123315,431.91489361702133,CRC
ZnI2,Zn,I,319.22,20,81.3,2.5468329052064407,0.40600045233412607,434.75935828877,CRC
ZnI2,Zn,I,319.22,25,81.4,2.5499655410062023,0.40653431162925907,437.6344086021507,CRC
ZnI2,Zn,I,319.22,30,81.5,2.5530981768059644,0.4070675154800345,440.5405405405405,CRC
ZnI2,Zn,I,319.22,40,81.7,2.559363448405488,0.40813196327247336,446.44808743169403,CRC
ZnI2,Zn,I,319.22,50,82.0,2.568761355804774,0.40972375912377457,455.55555555555554,CRC
ZnI2,Zn,I,319.22,60,82.3,2.5781592632040597,0.4113097419523277,464.9717514124293,CRC
ZnI2,Zn,I,319.22,70,82.6,2.5875571706033456,0.4128899540604401,474.71264367816076,CRC
ZnI2,Zn,I,319.22,80,83.0,2.600087713802393,0.4149879991161317,488.2352941176471,CRC
ZnI2,Zn,I,319.22,90,83.3,2.609485621201679,0.4165549081468454,498.80239520958077,CRC
ZnI2,Zn,I,319.22,100,83.7,2.6220161644007267,0.41863536473331786,513.4969325153376,CRC
Zn(IO3)2,Zn,IO3,415.21,0,0.58,0.01396883504732545,-1.8548398110378699,0.5833836250251457,CRC
Zn(IO3)2,Zn,IO3,415.21,10,0.64,0.015413886948772913,-1.81208783061692,0.644122383252818,CRC
Zn(IO3)2,Zn,IO3,415.21,20,0.69,0.016618096866645792,-1.7794187138635518,0.6947940791461081,CRC
Zn(IO3)2,Zn,IO3,415.21,25,0.77,0.01854483273524241,-1.7317770794283252,0.7759750075581981,CRC
Zn(IO3)2,Zn,IO3,415.21,30,0.82,0.01974904265311529,-1.7044539522170905,0.8267795926598104,CRC
Zn(NO3)2,Zn,NO3,189.42,0,47.8,2.5234927673952066,0.4020020643362579,91.57088122605363,CRC
Zn(NO3)2,Zn,NO3,189.42,10,50.8,2.6818709745539016,0.42843788000805827,103.2520325203252,CRC
Zn(NO3)2,Zn,NO3,189.42,20,54.4,2.8719248231443357,0.458173067422319,119.29824561403508,CRC
Zn(NO3)2,Zn,NO3,189.42,25,54.6,2.8824833702882486,0.45976681042887624,120.26431718061674,CRC
Zn(NO3)2,Zn,NO3,189.42,30,58.5,3.088375039594552,0.4897300338063195,140.96385542168676,CRC
Zn(NO3)2,Zn,NO3,189.42,70,79.1,4.17590539541759,0.6207506512218155,378.46889952153094,CRC
Zn(NO3)2,Zn,NO3,189.42,80,80.1,4.228698131137156,0.6262066838083767,402.5125628140702,CRC
Zn(NO3)2,Zn,NO3,189.42,90,87.5,4.619364375461937,0.6645822207464523,700.0,CRC
Zn(NO3)2,Zn,NO3,189.42,100,89.9,4.746066941188893,0.6763338594573678,890.0990099009906,CRC
ZnSO3,Zn,SO3,145.53,0,0.1786,0.01227238370095513,-1.9110710747931983,0.17891955031686593,CRC
ZnSO3,Zn,SO3,145.53,20,0.179,0.012299869442726586,-1.9100994983658328,0.17932098456236661,CRC
ZnSO3,Zn,SO3,145.53,30,0.1794,0.012327355184498042,-1.9091300906376527,0.17972242202511307,CRC
ZnSO3,Zn,SO3,145.53,70,0.1803,0.012389198103483818,-1.9069568026233241,0.1806256680795474,CRC
ZnSO3,Zn,SO3,145.53,90,0.1812,0.012451041022469593,-1.9047943360049318,0.18152893042192456,CRC
ZnSO4,Zn,SO4,161.47,0,29.1,1.8021923577135073,0.2558011437102125,41.04372355430183,CRC
ZnSO4,Zn,SO4,161.47,10,32.0,1.9817922833962967,0.2970581330442112,47.05882352941177,CRC
ZnSO4,Zn,SO4,161.47,20,35.0,2.1675853099646996,0.3359761990745809,53.84615384615385,CRC
ZnSO4,Zn,SO4,161.47,25,36.6,2.2666749241345143,0.35538924011871587,57.72870662460568,CRC
